0	25678
3	25082
10	24035.9
12	22924
43	22907.3
76	22640.8
91	22358.8
435	21798.2
663	21569.9
1052	21513
1308	21217.3
2121	20992.3
2210	20970.2
3347	20322.4
5880	19751.5
27166	19748.7
87097	19659.2
