3000	16044.9
6000	14639.4
9000	13168.7
12000	11816.9
15000	10985.8
18000	9873.9
21000	9119.68
24000	8879.64
27000	8674.1
30000	8492.08
33000	8307.33
36000	8291.1
39000	8086.37
42000	8070.13
48000	8046.43
51000	7959.81
